15,65,19,
0,70,29,
10,35,54,
40,55,9,
80,15,14,
60,25,36,
50,40,23,
0,85,37,
55,60,38,
5,90,14,
20,60,38,
85,20,13,
15,60,25,
0,10,23,
70,15,45,
0,90,47,
50,15,26,
55,75,37,
15,20,25,
65,5,14,
0,60,6,
65,60,14,
85,60,13,
0,55,47,
70,45,57,
0,90,55,
70,60,9,
55,35,39,
5,85,47,
50,50,38,
60,55,39,
80,55,47,
70,60,50,
90,35,6,
80,45,10,
5,15,32,
0,30,6,
80,70,25,
5,40,26,
35,30,43,
55,35,30,
70,0,43,
0,15,32,
70,75,43,
0,80,39,
75,25,58,
0,90,54,
10,85,48,
65,50,25,
0,25,50,
10,90,14,
35,45,10,
20,30,47,
60,65,13,
85,55,39,
15,65,38,
65,5,55,
55,60,53,
60,25,49,
35,40,9,
20,80,47,
50,15,38,
40,20,51,
0,0,36,
90,25,26,
60,65,51,
5,55,43,
35,0,25,
40,30,14,
65,65,47,
80,70,43,
85,25,43,
70,15,38,
40,65,38,
30,50,44,
45,45,25,
20,5,47,
80,60,32,
45,40,25,
20,80,13,
0,15,13,
80,30,47,
55,30,43,
0,85,15,
0,65,25,
50,35,38,
60,55,43,
65,35,13,
65,35,13,
0,5,25,
0,65,25,
0,45,31,
75,55,48,
35,40,38,
80,25,20,
5,10,31,
55,40,9,
0,75,32,
65,70,33,
20,10,38,
5,70,18,
65,15,51,
65,80,48,
60,20,38,
55,25,33,
5,85,54,
50,5,14,
15,15,45,
35,15,25,
10,15,19,
75,60,25,
30,25,9,
45,50,25,
80,30,25,
5,10,50,
25,70,26,
85,30,47,
10,15,9,
75,35,48,
60,65,42,
75,25,2,
0,50,26,
55,60,7,
65,15,48,
65,80,14,
55,50,32,
30,55,31,
25,15,31,
70,25,17,
60,50,25,
80,75,14,
65,70,14,
25,15,58,
0,85,14,
80,30,20,
80,75,19,
5,85,1,
75,80,14,
80,40,32,
50,10,14,
40,65,44,
55,80,57,
0,75,58,
80,85,37,
0,40,51,
85,80,19,
85,75,38,
70,65,34,
0,10,38,
40,25,20,
5,60,50,
85,30,37,
0,75,23,
90,65,32,
40,70,49,
25,20,25,
80,50,37,
0,10,23,
60,15,26,
85,60,40,
20,10,19,
65,65,6,
60,5,43,
20,80,27,
0,15,21,
70,55,29,
20,15,26,
5,85,45,
60,75,37,
30,40,48,
70,15,43,
0,5,25,
60,60,51,
55,60,51,
0,10,48,
55,5,43,
0,60,25,
0,40,43,
50,85,6,
55,15,25,
40,35,42,
55,65,14,
85,35,10,
65,80,13,
0,25,10,
5,75,9,
80,45,18,
70,75,5,
80,10,43,
90,75,26,
65,70,45,
15,5,31,
10,90,48,
40,60,14,
0,80,54,
40,60,14,
5,75,51,
60,30,32,
60,10,38,
5,55,47,
50,20,25,
55,10,14,
45,70,47,
60,35,30,
0,5,18,
70,40,57,
0,15,10,
55,75,20,
85,70,25,
30,20,10,
50,85,39,
60,20,14,
0,55,33,
0,45,25,
60,25,19,
90,65,37,
75,50,25,
15,50,20,
65,15,19,
15,55,4,
60,85,9,
5,75,43,
5,55,32,
55,50,31,
10,60,48,
5,35,39,
80,65,38,
60,90,9,
75,20,38,
20,85,31,
80,80,25,
70,85,38,
5,5,22,
55,35,32,
65,70,43,
75,70,14,
70,30,20,
5,30,10,
20,20,47,
75,75,19,
0,25,6,
10,0,16,
80,0,58,
0,55,23,
50,75,57,
0,0,14,
5,0,14,
5,80,9,
35,10,31,
5,90,55,
60,50,38,
55,80,32,
0,50,47,
35,55,18,
55,70,14,
35,30,58,
65,70,44,
75,75,25,
5,65,47,
60,60,38,
0,90,38,
85,25,15,
65,25,19,
80,45,25,
75,15,14,
25,55,23,
90,60,14,
60,65,20,
45,60,43,
40,55,14,
5,10,9,
50,50,57,
70,70,57,
10,80,18,
25,60,25,
10,15,25,
70,5,9,
10,65,25,
15,25,6,
25,5,5,
70,25,32,
5,70,25,
15,90,17,
60,50,18,
30,90,47,
65,35,25,
10,90,16,
0,0,26,
0,65,26,
25,60,3,
45,80,24,
80,65,7,
85,30,20,
40,15,51,
80,35,43,
75,75,23,
55,40,26,
5,75,44,
70,75,20,
90,30,47,
20,75,13,
0,90,14,
10,30,58,
90,20,20,
35,0,15,
90,40,42,
0,80,39,
75,90,39,
20,15,19,
35,65,21,
80,80,2,
75,60,19,
60,50,43,
45,55,29,
70,65,25,
5,75,31,
25,80,27,
80,45,29,
45,90,20,
65,35,21,
20,30,15,
25,75,19,
0,75,39,
15,85,31,
45,80,38,
50,45,42,
5,5,36,
5,75,33,
25,25,32,
45,50,47,
60,40,19,
0,20,47,
35,55,14,
65,45,38,
75,75,51,
60,30,8,
85,25,57,
75,80,19,
80,75,58,
5,75,25,
40,25,15,
80,25,58,
45,5,31,
80,20,9,
20,5,9,
5,50,14,
85,70,19,
35,35,44,
45,55,18,
60,30,37,
50,40,9,
85,60,25,
50,65,38,
10,30,32,
20,45,32,
80,35,25,
80,5,14,
60,20,32,
55,85,43,
0,80,43,
40,30,52,
40,65,11,
60,5,9,
60,10,27,
0,85,30,
55,90,26,
55,85,26,
5,80,36,
0,60,33,
65,80,38,
0,25,57,
85,10,43,
80,10,43,
85,20,15,
5,15,32,
5,25,25,
20,15,4,
75,30,9,
0,75,0,
70,55,24,
75,20,20,
25,65,26,
35,65,50,
25,15,25,
85,25,49,
55,40,48,
75,5,42,
10,80,33,
60,70,43,
90,50,25,
35,65,46,
50,85,38,
10,65,24,
65,85,19,
65,25,25,
70,5,20,
40,5,14,
0,90,19,
75,30,14,
35,55,47,
0,40,9,
65,50,6,
0,5,33,
55,50,40,
70,10,13,
70,85,19,
40,30,43,
60,50,48,
30,70,39,
50,50,13,
85,40,57,
45,35,22,
60,30,21,
35,5,20,
5,90,43,
50,50,26,
0,35,57,
65,15,41,
40,50,15,
5,30,58,
75,75,44,
5,30,14,
75,35,26,
5,75,43,
80,55,43,
70,65,9,
75,70,23,
10,5,25,
0,80,9,
85,80,38,
60,25,20,
75,70,32,
75,45,47,
75,45,47,
55,55,20,
10,40,57,
0,55,13,
85,65,28,
40,45,57,
0,25,18,
5,65,33,
15,65,6,
85,80,25,
45,80,42,
40,50,51,
35,50,31,
35,45,31,
10,50,32,
70,65,43,
45,15,51,
0,35,47,
0,25,51,
70,20,25,
0,15,38,
60,5,14,
80,10,54,
60,80,44,
80,40,39,
65,10,43,
15,90,15,
0,80,31,
60,10,43,
55,20,25,
55,5,20,
20,70,19,
50,5,20,
90,70,41,
80,50,32,
5,55,25,
70,20,57,
0,70,47,
60,65,10,
25,0,9,
0,0,38,
55,15,51,
10,75,32,
0,85,20,
0,15,42,
15,15,4,
35,90,42,
20,10,4,
30,75,44,
45,55,47,
0,75,49,
65,20,38,
20,15,36,
85,20,26,
30,15,10,
65,10,49,
65,25,32,
35,50,43,
65,20,43,
55,45,26,
20,85,9,
55,10,19,
50,15,51,
65,45,49,
60,50,19,
65,70,19,
25,70,47,
90,40,18,
65,25,35,
40,20,40,
15,20,29,
60,80,39,
5,5,23,
0,5,31,
90,40,47,
5,70,10,
5,10,47,
15,5,9,
45,30,53,
65,15,43,
5,55,38,
60,45,28,
90,30,58,
5,10,19,
85,70,48,
85,65,32,
15,55,35,
0,50,19,
5,20,51,
5,35,48,
40,80,41,
75,40,7,
55,0,38,
45,0,6,
10,30,33,
70,5,48,
55,80,53,
50,20,48,
90,15,47,
0,85,47,
85,15,43,
10,80,18,
85,15,13,
0,5,9,
25,55,18,
55,15,54,
85,65,58,
25,30,42,
90,50,47,
80,50,47,
75,50,47,
60,30,32,
45,30,43,
90,55,32,
75,5,14,
90,20,10,
0,15,58,
75,35,48,
60,10,57,
5,85,10,
85,40,29,
10,45,25,
85,55,25,
50,65,43,
5,55,8,
90,30,9,
50,45,41,
45,65,16,
45,55,25,
45,55,25,
70,30,32,
15,35,31,
20,40,45,
85,50,32,
90,65,32,
75,50,47,
15,20,57,
45,75,57,
20,15,25,
85,65,20,
65,85,58,
30,30,47,
50,25,15,
80,10,14,
50,80,20,
85,75,32,
80,10,10,
45,35,35,
75,40,12,
0,40,47,
45,35,31,
10,10,47,
70,85,39,
0,5,55,
30,60,26,
5,10,47,
20,30,49,
60,40,48,
0,80,32,
75,75,14,
40,5,46,
70,20,14,
5,25,51,
5,20,18,
55,30,5,
85,65,42,
65,25,26,
90,25,10,
60,20,58,
40,65,15,
50,60,43,
0,80,14,
65,30,38,
65,90,26,
35,30,39,
40,30,39,
5,65,47,
60,0,44,
15,15,9,
45,50,54,
40,50,43,
25,65,56,
90,70,43,
30,40,38,
45,15,57,
10,10,32,
30,55,20,
45,10,15,
30,30,33,
5,25,26,
25,75,47,
35,85,9,
0,60,25,
60,50,0,
60,10,14,
65,60,9,
0,65,32,
25,30,30,
85,65,29,
10,40,51,
45,65,38,
45,85,39,
5,40,32,
50,25,51,
0,80,51,
90,35,51,
5,30,47,
65,15,58,
0,85,15,
90,50,14,
70,10,20,
10,15,9,
90,70,44,
70,55,43,
80,15,45,
60,80,31,
70,75,51,
0,5,36,
55,50,38,
15,15,7,
85,50,51,
5,10,52,
90,55,57,
5,60,42,
70,30,48,
80,55,32,
70,85,39,
85,45,39,
25,0,44,
60,5,20,
60,10,20,
65,80,38,
30,45,45,
65,20,15,
60,35,38,
0,70,12,
65,65,47,
60,0,57,
5,35,33,
70,85,49,
55,60,51,
10,60,24,
65,30,19,
45,0,39,
75,5,40,
10,10,28,
5,65,10,
5,80,30,
0,55,42,
10,10,36,
0,10,26,
75,75,25,
20,80,20,
70,20,55,
20,85,33,
65,10,14,
80,45,32,
70,80,43,
60,85,31,
80,75,6,
90,60,39,
40,60,19,
45,50,43,
0,35,51,
40,65,26,
55,85,38,
5,60,25,
75,85,40,
0,25,6,
80,10,45,
55,5,20,
0,70,10,
85,55,47,
85,20,33,
5,75,37,
0,75,23,
30,65,47,
70,75,43,
85,80,38,
65,75,31,
5,70,51,
80,70,38,
70,5,43,
90,60,13,
85,35,47,
70,25,38,
0,90,44,
80,75,2,
55,20,20,
60,35,33,
75,50,39,
60,50,38,
65,75,43,
85,30,47,
50,0,14,
5,65,44,
45,0,18,
40,45,33,
55,50,31,
10,60,47,
65,25,42,
80,65,19,
60,45,26,
35,20,57,
70,35,25,
65,70,14,
35,55,41,
60,60,48,
0,10,32,
75,70,26,
50,5,30,
75,80,31,
0,10,58,
70,35,32,
5,85,14,
25,85,14,
55,20,34,
5,50,6,
50,0,15,
75,70,51,
90,50,25,
50,80,57,
15,30,37,
30,80,57,
90,20,47,
85,20,47,
75,15,12,
5,45,14,
65,50,58,
65,35,25,
65,75,14,
75,85,16,
5,70,25,
0,15,15,
10,85,18,
50,40,26,
0,10,15,
5,20,32,
80,35,51,
5,50,47,
0,55,36,
65,70,26,
20,75,19,
50,50,44,
65,40,38,
25,30,21,
30,30,21,
40,60,58,
55,70,20,
10,85,45,
15,5,52,
20,30,14,
20,70,28,
80,75,41,
90,30,10,
25,80,15,
65,20,21,
15,70,21,
55,35,26,
0,5,43,
75,5,9,
85,15,58,
90,50,26,
0,0,51,
50,0,39,
5,35,6,
5,80,18,
0,45,28,
50,45,43,
5,85,11,
65,40,58,
20,20,46,
80,75,44,
65,85,39,
5,25,6,
80,65,19,
5,80,45,
0,20,7,
60,85,39,
60,75,35,
60,15,34,
5,55,12,
85,70,25,
0,0,48,
85,40,58,
65,80,55,
70,80,26,
50,10,20,
45,50,25,
65,50,52,
80,80,2,
55,40,38,
65,60,15,
75,65,48,
65,85,13,
0,55,51,
55,0,46,
55,80,55,
70,85,35,
50,5,9,
80,35,25,
5,15,49,
65,85,48,
5,75,44,
20,10,38,
20,35,13,
90,45,58,
0,60,26,
0,45,32,
10,55,33,
80,75,38,
45,70,48,
5,5,19,
70,15,32,
0,40,21,
75,75,10,
90,20,14,
90,15,14,
50,90,19,
60,25,38,
55,20,19,
90,65,58,
30,50,25,
25,85,33,
5,50,41,
60,0,31,
85,70,16,
60,50,15,
65,75,14,
0,55,26,
5,30,6,
20,30,25,
10,55,17,
30,65,32,
0,75,15,
0,80,45,
10,25,27,
40,5,57,
0,15,19,
35,25,21,
80,70,44,
55,65,43,
10,40,38,
80,55,25,
65,5,48,
60,50,26,
35,60,26,
55,50,26,
75,10,51,
0,10,34,
0,60,32,
55,15,15,
80,15,55,
20,25,48,
40,55,14,
65,80,20,
10,90,48,
40,50,32,
75,25,14,
40,5,32,
45,50,51,
85,15,43,
30,5,18,
10,30,14,
60,20,20,
55,5,15,
85,45,33,
65,55,54,
70,20,2,
75,35,58,
15,25,20,
50,50,7,
65,30,20,
50,75,47,
80,70,48,
55,35,58,
85,55,32,
60,75,40,
20,80,54,
60,15,45,
55,50,49,
5,20,9,
5,15,51,
55,90,21,
90,15,10,
50,40,23,
10,80,26,
75,15,14,
75,30,50,
0,75,27,
10,10,19,
85,60,23,
5,55,32,
15,25,51,
70,80,19,
65,70,19,
0,15,23,
65,10,43,
75,25,47,
5,55,26,
60,20,20,
90,20,51,
10,5,58,
35,25,33,
90,40,42,
15,10,10,
75,10,15,
0,10,39,
85,65,25,
0,20,25,
0,20,25,
35,55,38,
75,65,38,
85,60,39,
80,25,32,
40,55,10,
55,85,58,
65,35,40,
55,35,56,
65,5,43,
65,35,7,
70,25,32,
0,90,16,
0,5,48,
90,50,58,
0,50,49,
0,80,14,
55,75,32,
50,90,19,
60,55,15,
0,65,33,
40,70,33,
90,45,33,
80,15,20,
65,5,48,
15,75,29,
90,45,33,
5,70,32,
65,65,10,
85,35,47,
5,70,32,
80,25,15,
0,5,19,
85,80,25,
20,5,0,
5,90,43,
0,75,10,
5,70,42,
90,45,25,
80,50,18,
10,75,54,
0,35,47,
10,90,54,
0,85,47,
5,45,21,
55,70,21,
60,30,10,
0,15,12,
70,65,37,
10,10,25,
5,75,25,
75,25,14,
65,50,32,
70,5,23,
65,55,48,
25,10,25,
0,90,48,
35,50,33,
50,45,48,
55,60,53,
45,50,14,
45,50,14,
75,60,23,
0,80,47,
35,50,10,
45,75,34,
55,5,43,
60,50,43,
25,10,14,
60,40,26,
35,75,57,
10,10,26,
75,25,33,
40,10,45,
35,65,57,
10,65,51,
5,60,33,
65,10,21,
5,85,48,
55,5,48,
70,65,39,
65,25,32,
0,90,10,
40,40,9,
90,35,54,
5,60,33,
65,55,18,
40,40,38,
75,10,15,
65,70,26,
5,60,25,
85,40,15,
80,80,39,
75,70,36,
80,20,14,
20,5,40,
5,0,19,
45,75,33,
75,15,51,
5,70,10,
60,65,44,
50,65,43,
60,40,18,
45,55,10,
5,20,18,
5,70,58,
60,30,17,
70,40,47,
70,70,19,
60,65,17,
80,25,44,
60,80,31,
70,10,48,
70,80,39,
45,75,40,
60,80,9,
60,55,13,
0,5,43,
60,20,15,
90,25,10,
0,10,32,
30,0,25,
65,35,38,
65,45,7,
0,75,44,
15,85,13,
5,85,14,
5,45,25,
40,25,45,
50,10,34,
0,15,44,
90,60,44,
85,45,26,
20,10,52,
5,50,52,
55,20,14,
50,40,14,
0,25,10,
0,30,10,
55,50,44,
0,70,36,
5,45,55,
0,30,51,
55,85,38,
60,35,30,
60,30,27,
0,30,33,
0,15,51,
0,80,40,
55,0,44,
40,70,10,
70,35,34,
5,10,49,
70,15,20,
40,5,20,
0,15,26,
0,10,26,
15,5,20,
65,40,19,
90,65,5,
0,15,6,
0,10,34,
10,20,47,
80,20,25,
90,50,44,
75,15,19,
40,20,46,
0,85,44,
20,10,20,
15,70,58,
70,70,36,
50,60,48,
0,90,26,
50,40,20,
75,15,25,
60,75,20,
5,80,26,
60,20,19,
0,20,33,
5,60,47,
5,60,47,
30,90,18,
40,65,44,
60,0,31,
65,30,25,
5,35,6,
60,10,14,
60,15,58,
0,70,39,
10,60,32,
55,75,32,
25,30,7,
60,35,38,
70,15,43,
10,75,32,
75,85,26,
85,45,25,
5,65,52,
25,10,5,
75,15,2,
85,80,21,
65,75,43,
0,60,4,
0,15,10,
0,20,10,
75,85,55,
50,60,14,
80,75,28,
5,70,36,
5,10,42,
50,20,44,
40,90,20,
40,55,33,
35,60,20,
10,25,48,
45,35,53,
70,75,14,
5,15,13,
5,15,9,
70,70,14,
75,10,43,
0,90,3,
50,85,44,
10,0,39,
15,10,51,
80,45,10,
80,50,10,
75,5,17,
5,80,18,
55,55,10,
90,70,19,
10,50,20,
50,40,14,
20,90,20,
0,15,15,
20,60,43,
40,70,38,
65,70,43,
25,20,35,
60,60,25,
5,50,3,
80,15,45,
10,20,10,
15,20,10,
5,35,1,
0,65,33,
50,60,14,
0,50,32,
40,75,39,
0,30,33,
40,0,44,
35,85,36,
90,45,10,
0,75,44,
70,15,19,
15,5,34,
45,35,32,
60,75,10,
0,40,43,
65,5,20,
60,20,49,
20,5,26,
45,15,33,
60,60,26,
65,20,39,
55,30,1,
60,10,39,
70,70,47,
50,85,26,
20,45,10,
10,15,26,
0,5,41,
65,65,26,
0,90,51,
80,20,38,
85,40,25,
60,70,40,
65,65,10,
65,30,25,
0,50,29,
50,35,58,
5,60,15,
70,60,32,
55,0,3,
15,65,19,
15,70,40,
90,50,39,
40,60,48,
75,60,45,
0,70,32,
85,20,20,
75,10,43,
55,65,43,
0,50,32,
70,15,10,
35,0,20,
15,65,8,
55,40,54,
15,65,8,
35,60,58,
90,15,10,
0,0,0,
25,40,10,
55,20,19,
65,0,31,
35,40,19,
35,40,19,
90,15,14,
90,20,15,
0,0,58,
0,45,51,
0,45,49,
50,90,38,
40,65,33,
65,45,43,
0,90,20,
5,5,53,
0,70,42,
85,40,25,
0,50,10,
55,50,4,
