70,90,17,
30,85,17,
25,0,18,
35,55,18,
0,15,18,
15,5,18,
0,50,18,
60,35,18,
0,5,18,
30,55,18,
0,15,18,
75,75,18,
20,35,18,
15,5,18,
80,40,18,
0,5,18,
20,5,18,
5,35,18,
90,55,18,
25,55,18,
30,65,18,
35,60,18,
0,55,18,
80,80,18,
0,10,18,
0,50,18,
75,85,18,
85,45,18,
0,80,18,
70,85,18,
65,15,19,
20,40,19,
70,80,19,
80,5,19,
50,60,19,
0,40,19,
70,85,19,
0,0,19,
20,75,19,
60,90,19,
5,10,19,
60,20,19,
15,85,19,
35,40,19,
10,5,19,
50,30,19,
20,0,19,
25,35,19,
0,50,19,
25,40,19,
80,25,19,
75,60,19,
70,15,19,
25,0,19,
15,10,19,
20,70,19,
30,40,19,
20,85,19,
15,55,19,
55,30,19,
40,35,19,
5,5,19,
0,15,19,
40,90,19,
10,0,19,
85,85,19,
45,60,19,
10,40,19,
65,20,19,
20,10,19,
5,85,19,
15,60,19,
30,40,19,
20,75,19,
65,20,19,
30,55,19,
0,85,19,
70,15,19,
70,25,19,
50,60,19,
20,40,19,
70,5,19,
15,0,19,
15,45,19,
60,80,19,
65,15,19,
35,60,19,
10,40,19,
60,25,19,
75,20,19,
40,70,19,
40,35,19,
75,25,19,
85,70,19,
75,80,19,
25,40,19,
60,10,19,
45,90,19,
50,65,19,
0,15,19,
25,35,19,
55,50,19,
0,5,19,
0,80,19,
80,15,19,
35,40,19,
45,60,19,
5,5,19,
65,25,19,
90,85,19,
60,90,19,
20,45,19,
70,70,19,
15,55,19,
20,0,19,
15,50,19,
65,65,19,
65,5,19,
25,30,19,
25,5,19,
30,55,20,
65,30,20,
0,85,20,
0,0,20,
70,5,20,
50,55,20,
5,10,20,
90,0,20,
90,20,20,
25,30,20,
30,55,20,
40,60,20,
15,25,20,
65,30,20,
15,45,20,
35,60,20,
55,10,20,
75,25,20,
65,20,20,
25,55,20,
30,40,20,
15,5,20,
40,25,20,
80,35,20,
5,10,20,
10,90,20,
25,60,20,
60,90,20,
65,80,20,
75,5,20,
20,25,20,
15,35,20,
60,10,20,
70,15,20,
0,0,20,
25,10,20,
30,50,20,
50,30,20,
75,20,20,
10,80,20,
10,30,20,
70,90,20,
25,30,20,
85,30,20,
40,65,20,
20,40,20,
15,90,20,
90,20,20,
10,60,20,
90,75,20,
65,65,20,
45,80,20,
30,45,20,
45,15,20,
90,30,20,
20,15,21,
15,15,21,
0,15,21,
10,65,21,
0,15,21,
15,65,21,
15,15,21,
5,60,21,
40,35,21,
10,15,21,
5,65,21,
15,55,21,
55,40,21,
65,25,21,
85,20,21,
30,60,21,
60,85,21,
80,90,21,
0,25,21,
0,70,21,
20,40,21,
5,5,22,
15,60,22,
25,5,23,
5,10,23,
5,5,23,
30,5,23,
40,65,23,
75,40,23,
5,30,24,
85,75,24,
5,10,24,
5,65,24,
10,5,24,
5,65,24,
5,10,24,
5,60,24,
15,45,24,
10,85,24,
5,15,24,
5,30,24,
5,20,24,
10,5,24,
5,80,24,
15,40,24,
5,25,24,
60,55,24,
25,20,24,
0,25,24,
0,15,24,
90,45,24,
5,20,25,
5,65,25,
0,55,25,
60,35,25,
25,15,25,
0,5,25,
45,35,25,
65,35,25,
0,45,25,
10,5,25,
40,35,25,
10,65,25,
5,60,25,
5,15,25,
65,30,25,
0,20,25,
70,75,25,
80,35,25,
80,65,25,
80,20,25,
0,65,25,
35,30,25,
85,35,25,
5,10,25,
5,50,25,
15,45,25,
5,75,25,
5,25,25,
70,30,25,
10,20,25,
0,50,25,
15,15,25,
60,55,25,
25,70,25,
15,60,25,
45,50,25,
60,30,25,
0,60,25,
5,45,25,
5,5,25,
85,40,25,
85,45,25,
15,10,25,
75,50,25,
20,60,25,
80,45,25,
15,5,25,
40,30,25,
60,80,25,
10,35,25,
55,50,25,
5,80,25,
15,0,25,
5,0,25,
75,35,25,
45,35,25,
10,30,25,
5,20,25,
65,35,25,
20,0,25,
10,5,25,
0,45,25,
90,40,25,
25,15,25,
0,20,25,
80,30,25,
0,5,25,
15,45,25,
30,20,25,
5,75,25,
10,60,25,
5,50,25,
55,50,25,
20,75,25,
25,10,25,
15,0,25,
35,25,25,
10,35,25,
5,15,25,
10,65,25,
0,60,25,
0,25,25,
35,15,25,
5,5,25,
85,45,25,
5,60,25,
15,15,25,
25,60,25,
85,40,25,
0,65,25,
10,25,25,
25,75,25,
10,50,25,
5,65,25,
35,20,25,
5,30,25,
65,25,25,
20,60,25,
35,60,25,
5,45,25,
60,45,25,
90,75,25,
5,70,25,
75,60,25,
5,80,25,
0,50,25,
70,20,25,
20,15,25,
85,25,25,
90,45,25,
45,20,25,
0,30,25,
50,80,25,
40,45,25,
10,55,25,
85,35,25,
10,70,25,
5,10,25,
15,60,25,
10,20,25,
0,55,25,
90,80,25,
50,40,25,
5,10,26,
5,25,26,
15,5,26,
10,25,26,
85,20,26,
30,60,26,
0,40,26,
85,80,26,
45,25,26,
20,0,26,
10,80,26,
55,45,26,
20,40,26,
70,25,26,
5,50,26,
5,10,26,
25,5,26,
5,50,26,
10,65,26,
70,25,26,
20,40,26,
85,20,26,
85,80,26,
90,40,26,
20,5,26,
60,45,26,
5,15,26,
0,5,26,
35,25,26,
15,10,26,
65,25,26,
10,55,26,
85,90,26,
65,15,26,
10,10,26,
10,80,26,
55,45,26,
0,70,26,
40,25,26,
55,85,26,
75,20,26,
5,90,26,
70,15,26,
20,20,26,
40,0,26,
20,10,26,
45,20,26,
85,15,26,
50,40,26,
5,70,26,
0,85,26,
45,25,26,
65,30,26,
0,55,26,
0,50,26,
15,80,26,
50,45,26,
35,60,26,
5,30,27,
50,20,27,
20,10,27,
5,80,27,
10,85,27,
0,85,27,
5,75,27,
10,25,27,
30,50,27,
10,90,27,
20,15,27,
55,35,27,
65,70,27,
60,55,27,
60,80,28,
0,15,28,
10,20,28,
0,65,28,
25,70,28,
0,20,28,
15,20,28,
60,80,28,
45,15,28,
5,45,28,
0,60,28,
0,75,28,
5,70,29,
0,50,29,
5,20,29,
10,75,29,
5,55,29,
50,40,29,
5,75,29,
80,50,29,
0,30,29,
15,15,29,
20,75,29,
15,20,29,
5,50,29,
5,25,29,
0,65,29,
0,80,30,
10,70,30,
0,40,30,
10,70,30,
5,40,30,
5,30,30,
50,60,30,
15,85,30,
45,10,30,
5,85,30,
0,10,31,
5,15,31,
40,35,31,
10,75,31,
75,85,31,
10,25,31,
5,75,31,
5,5,31,
65,30,31,
10,70,31,
30,70,31,
70,80,31,
15,85,31,
10,30,31,
0,10,31,
70,65,31,
35,50,31,
0,70,31,
0,85,31,
15,65,31,
30,0,31,
10,25,31,
20,55,31,
75,5,31,
80,50,31,
80,65,31,
60,70,31,
70,30,31,
55,40,31,
5,75,31,
65,80,31,
20,75,31,
65,65,31,
5,65,32,
5,10,32,
0,75,32,
5,50,32,
70,60,32,
35,25,32,
10,15,32,
80,50,32,
10,45,32,
60,25,32,
0,60,32,
5,15,32,
0,70,32,
60,30,32,
55,50,32,
25,25,32,
40,35,32,
80,45,32,
0,10,32,
90,55,32,
10,5,32,
70,65,32,
50,35,32,
5,70,32,
90,70,32,
35,35,32,
25,20,32,
0,45,32,
20,50,32,
85,50,32,
25,5,32,
80,40,32,
10,10,32,
5,60,32,
70,35,32,
25,30,32,
15,15,32,
0,15,32,
80,55,32,
15,50,32,
65,25,32,
80,60,32,
5,45,32,
5,75,32,
0,65,32,
90,75,32,
70,30,32,
35,45,32,
85,55,32,
15,10,32,
50,10,32,
5,65,32,
0,75,32,
0,60,32,
10,70,32,
90,75,32,
5,10,32,
5,50,32,
10,15,32,
80,50,32,
60,25,32,
35,25,32,
55,35,32,
55,55,32,
0,10,32,
5,45,32,
70,60,32,
40,35,32,
5,5,32,
70,30,32,
15,15,32,
5,15,32,
0,70,32,
60,30,32,
80,40,32,
90,70,32,
85,40,32,
85,55,32,
25,30,32,
90,45,32,
35,20,32,
15,35,32,
50,85,32,
5,40,32,
40,55,32,
0,65,32,
30,10,32,
15,50,32,
15,65,32,
30,0,32,
5,75,32,
50,35,32,
70,35,32,
10,10,32,
30,20,32,
65,55,32,
0,45,32,
25,60,32,
80,65,32,
0,15,32,
55,40,32,
35,30,32,
40,20,32,
30,80,32,
40,65,32,
25,65,32,
15,80,32,
5,60,32,
75,35,32,
5,70,32,
40,30,32,
20,10,32,
10,30,32,
35,35,32,
25,70,32,
75,40,32,
75,25,32,
15,5,32,
15,55,32,
55,45,32,
25,15,32,
60,55,32,
90,80,32,
55,25,32,
60,20,32,
75,60,32,
25,35,32,
25,20,32,
35,60,32,
20,40,33,
10,15,33,
5,50,33,
5,45,33,
15,10,33,
35,25,33,
10,20,33,
20,80,33,
5,10,33,
30,75,33,
5,35,33,
85,45,33,
35,70,33,
15,15,33,
0,45,33,
10,50,33,
80,45,33,
5,45,33,
80,40,33,
5,35,33,
40,35,33,
20,40,33,
0,65,33,
10,55,33,
10,80,33,
85,45,33,
0,80,33,
80,65,33,
65,15,33,
60,45,33,
5,25,33,
5,10,33,
45,15,33,
5,50,33,
0,60,33,
60,50,33,
20,50,33,
50,15,33,
80,80,33,
70,55,33,
50,45,33,
15,20,33,
45,10,33,
60,65,33,
5,20,33,
0,25,33,
90,75,33,
5,55,33,
60,10,33,
65,20,33,
15,40,33,
0,15,34,
65,75,34,
55,60,34,
15,10,34,
0,10,34,
20,40,34,
30,25,34,
65,50,34,
30,10,34,
10,10,34,
25,40,34,
5,15,34,
20,85,35,
5,5,35,
50,45,35,
25,10,35,
30,25,35,
15,30,36,
15,15,36,
70,65,36,
15,30,36,
75,45,36,
0,50,36,
15,20,36,
0,55,36,
5,5,37,
45,0,37,
45,0,37,
90,70,37,
10,30,37,
60,30,37,
0,90,37,
10,80,37,
80,55,37,
25,0,37,
35,30,37,
0,0,37,
75,50,37,
10,35,37,
55,85,37,
65,70,37,
75,75,37,
80,30,37,
25,35,38,
85,80,38,
80,75,38,
40,30,38,
75,65,38,
15,35,38,
15,80,38,
85,85,38,
5,55,38,
10,0,38,
30,35,38,
85,90,38,
90,80,38,
65,20,38,
20,55,38,
10,30,38,
70,65,38,
25,75,38,
85,75,38,
40,35,38,
0,5,38,
60,25,38,
20,60,38,
70,80,38,
20,90,38,
35,35,38,
55,75,38,
80,85,38,
30,30,38,
75,75,38,
10,90,38,
20,40,38,
15,45,38,
65,25,38,
60,80,38,
10,35,38,
20,0,38,
20,80,38,
0,25,38,
25,5,38,
80,90,38,
5,60,38,
15,5,38,
75,80,38,
15,30,38,
90,70,38,
15,55,38,
55,25,38,
90,90,38,
0,15,38,
60,35,38,
25,35,38,
40,30,38,
5,0,38,
80,75,38,
25,5,38,
70,80,38,
90,80,38,
55,80,38,
55,25,38,
70,65,38,
5,55,38,
0,90,38,
85,85,38,
45,30,38,
60,20,38,
5,60,38,
20,35,38,
90,90,38,
90,70,38,
20,5,38,
30,35,38,
0,5,38,
85,15,38,
65,80,38,
15,35,38,
65,20,38,
5,40,38,
75,65,38,
35,65,38,
10,0,38,
60,50,38,
0,10,38,
20,40,38,
55,5,38,
90,50,38,
0,45,38,
70,25,38,
15,50,38,
80,70,38,
60,70,38,
0,25,38,
30,30,38,
60,25,38,
25,40,38,
55,35,38,
85,25,38,
25,75,38,
20,60,38,
40,55,38,
5,45,38,
0,75,39,
0,5,39,
10,30,39,
20,35,39,
0,70,39,
0,10,39,
60,30,39,
50,75,39,
80,75,39,
0,80,39,
15,35,39,
40,25,39,
0,75,39,
15,5,39,
20,35,39,
0,80,39,
35,25,39,
25,5,39,
65,45,39,
15,35,39,
80,75,39,
5,5,39,
40,15,39,
30,30,39,
65,60,39,
0,15,39,
25,15,39,
35,35,39,
30,70,39,
5,50,39,
30,5,39,
15,50,39,
10,0,39,
25,60,39,
0,5,39,
5,20,39,
10,85,39,
20,85,39,
60,15,39,
25,80,39,
25,50,39,
20,0,39,
10,5,39,
5,35,39,
55,80,39,
5,85,40,
5,75,40,
20,40,40,
0,80,40,
25,20,40,
55,45,40,
60,5,40,
10,90,40,
5,25,40,
25,50,40,
60,50,40,
80,10,40,
65,50,40,
20,50,41,
0,85,41,
20,65,41,
80,75,41,
40,25,41,
85,10,41,
15,90,41,
50,85,41,
10,10,42,
0,90,42,
5,10,42,
30,35,42,
15,20,42,
0,85,42,
15,80,42,
0,90,42,
15,85,42,
5,75,42,
90,30,42,
65,55,42,
20,60,42,
40,20,42,
90,70,42,
40,60,42,
10,85,42,
75,15,42,
0,70,42,
5,10,42,
35,65,42,
65,15,42,
0,85,42,
25,55,42,
10,5,42,
15,80,42,
25,35,42,
10,10,42,
60,30,42,
5,90,42,
0,55,42,
15,90,42,
30,35,42,
30,85,42,
0,30,42,
75,65,42,
75,5,42,
90,10,42,
60,55,42,
85,90,42,
80,10,43,
50,65,43,
25,5,43,
60,5,43,
10,80,43,
25,20,43,
40,50,43,
15,85,43,
75,10,43,
55,70,43,
5,75,43,
35,55,43,
15,30,43,
25,50,43,
85,70,43,
75,0,43,
40,65,43,
0,85,43,
35,50,43,
85,15,43,
55,5,43,
0,90,43,
50,0,43,
0,75,43,
25,55,43,
10,25,43,
20,45,43,
35,30,43,
10,85,43,
90,15,43,
20,35,43,
70,75,43,
5,90,43,
15,70,43,
20,65,43,
65,70,43,
75,5,43,
5,85,43,
20,90,43,
70,55,43,
65,5,43,
70,80,43,
65,75,43,
20,50,43,
45,5,43,
45,60,43,
90,55,43,
80,10,43,
45,5,43,
70,55,43,
45,60,43,
75,30,43,
15,45,43,
10,80,43,
0,40,43,
60,65,43,
20,60,43,
80,70,43,
30,60,43,
40,30,43,
10,25,43,
40,55,43,
80,5,43,
10,85,43,
70,5,43,
30,65,43,
0,90,43,
20,65,43,
0,85,43,
30,45,43,
20,45,43,
75,10,43,
0,75,43,
60,70,43,
40,5,43,
80,15,43,
35,50,43,
50,30,43,
50,65,43,
65,15,43,
65,75,43,
90,15,43,
25,50,43,
80,65,43,
55,70,43,
70,60,43,
85,75,43,
5,85,43,
65,5,43,
85,10,43,
20,5,43,
25,45,43,
75,15,43,
65,25,43,
50,45,43,
5,75,43,
60,90,43,
60,35,43,
50,5,43,
40,50,43,
60,0,43,
65,20,43,
15,40,43,
35,0,43,
50,50,43,
15,50,43,
15,70,43,
60,25,43,
30,35,44,
15,75,44,
20,50,44,
20,0,44,
55,80,44,
85,80,44,
15,30,44,
75,80,44,
30,30,44,
15,80,44,
30,75,44,
20,45,44,
70,20,44,
25,0,44,
45,35,44,
25,45,44,
25,5,44,
15,80,44,
0,5,44,
60,5,44,
25,0,44,
25,20,44,
65,20,44,
35,65,44,
55,0,44,
60,20,44,
40,25,44,
65,65,44,
70,15,44,
30,35,44,
15,45,44,
60,0,44,
40,30,44,
15,85,44,
90,70,44,
55,20,44,
15,10,44,
75,70,44,
40,65,44,
60,30,44,
30,70,44,
75,15,44,
35,55,44,
0,90,44,
75,75,44,
75,35,44,
55,25,44,
10,30,45,
30,0,45,
25,65,45,
0,60,45,
0,75,45,
0,20,45,
15,30,45,
10,30,45,
60,10,45,
90,65,45,
0,80,45,
0,25,45,
20,50,45,
5,25,45,
55,15,45,
0,80,46,
0,80,46,
85,15,46,
30,60,46,
15,70,46,
5,45,46,
5,30,47,
5,65,47,
0,35,47,
40,60,47,
5,40,47,
5,25,47,
15,75,47,
5,15,47,
15,45,47,
5,70,47,
45,50,47,
25,70,47,
5,60,47,
0,30,47,
10,75,47,
0,85,47,
5,45,47,
20,75,47,
10,20,47,
5,20,47,
45,55,47,
0,80,47,
25,15,47,
25,75,47,
5,55,47,
80,50,47,
35,30,47,
0,15,47,
5,10,47,
75,50,47,
15,80,47,
0,25,47,
45,40,47,
80,35,47,
0,45,47,
65,60,47,
5,35,47,
35,60,47,
10,25,47,
10,60,47,
70,55,47,
25,80,47,
75,55,47,
90,50,47,
15,70,47,
5,75,47,
10,15,47,
5,80,47,
40,55,47,
10,35,47,
25,85,47,
10,80,47,
5,30,47,
5,80,47,
10,25,47,
5,65,47,
40,45,47,
90,20,47,
35,60,47,
0,35,47,
5,15,47,
70,25,47,
70,15,47,
90,50,47,
5,25,47,
10,40,47,
5,60,47,
0,85,47,
5,70,47,
5,35,47,
75,55,47,
10,75,47,
75,45,47,
5,45,47,
10,80,47,
15,45,47,
0,30,47,
0,80,47,
35,75,47,
65,65,47,
35,10,47,
25,75,47,
5,40,47,
30,65,47,
25,15,47,
0,15,47,
15,75,47,
0,90,47,
15,50,47,
0,45,47,
40,60,47,
20,75,47,
85,35,47,
5,75,47,
85,90,47,
0,55,47,
75,60,47,
25,70,47,
0,20,47,
15,85,47,
65,55,47,
0,70,47,
10,60,47,
75,30,47,
40,65,47,
55,60,47,
50,35,47,
10,35,47,
80,35,47,
0,25,47,
75,50,47,
10,55,47,
25,30,47,
30,0,47,
0,40,47,
90,90,47,
10,45,47,
70,50,47,
45,65,47,
30,50,48,
35,55,48,
5,80,48,
30,55,48,
25,80,48,
10,85,48,
25,35,48,
15,30,48,
60,55,48,
40,30,48,
80,5,48,
80,70,48,
70,5,48,
10,80,48,
10,5,48,
25,30,48,
5,65,48,
25,50,48,
5,20,48,
30,50,48,
5,80,48,
40,50,48,
15,75,48,
0,30,48,
10,25,48,
45,50,48,
10,0,48,
40,65,48,
70,70,48,
35,85,48,
60,50,48,
35,10,48,
25,30,48,
30,55,48,
5,75,48,
5,55,48,
60,35,48,
5,35,48,
80,70,48,
15,0,48,
5,20,48,
55,60,48,
0,5,48,
5,25,48,
50,60,48,
80,0,48,
0,75,48,
45,65,48,
80,80,48,
10,85,48,
85,5,48,
0,70,48,
0,80,48,
0,35,48,
5,5,48,
50,65,48,
75,50,48,
65,65,48,
25,10,48,
5,85,48,
25,50,48,
50,40,48,
0,90,48,
55,0,48,
60,55,48,
0,30,49,
5,15,49,
5,15,49,
0,75,49,
30,15,49,
0,40,49,
30,5,49,
55,75,49,
0,20,50,
5,50,50,
0,60,50,
55,45,50,
80,40,50,
70,45,50,
85,40,50,
90,40,50,
25,0,50,
0,25,51,
0,45,51,
0,5,51,
35,85,51,
5,15,51,
0,20,51,
10,40,51,
5,25,51,
30,15,51,
5,60,51,
85,20,51,
15,45,51,
5,65,51,
5,10,51,
0,65,51,
5,65,51,
75,15,51,
20,0,51,
5,70,51,
35,55,51,
30,15,51,
90,45,51,
0,40,51,
10,20,51,
5,60,51,
35,40,51,
30,80,51,
40,5,51,
5,5,51,
0,10,51,
60,70,51,
45,50,51,
5,55,51,
75,50,51,
5,15,51,
30,30,51,
10,65,51,
25,30,51,
85,50,51,
0,90,51,
35,10,51,
90,50,51,
55,40,51,
15,5,52,
35,30,52,
30,30,52,
5,5,52,
30,35,52,
10,0,52,
75,20,52,
5,65,52,
35,30,52,
85,20,52,
70,20,52,
15,50,52,
25,30,52,
45,45,52,
45,70,52,
20,30,52,
40,15,52,
25,10,52,
65,90,52,
30,55,52,
50,60,53,
30,30,53,
10,5,53,
65,5,54,
25,55,54,
10,30,54,
65,0,54,
10,35,54,
30,55,54,
75,5,54,
45,60,54,
70,20,54,
25,10,54,
0,90,55,
70,85,55,
5,0,55,
20,40,55,
50,20,55,
10,40,55,
55,35,56,
45,85,56,
55,30,56,
45,20,57,
0,25,57,
15,45,57,
80,70,57,
25,20,57,
0,90,57,
0,25,57,
65,15,57,
75,50,57,
30,60,57,
50,10,57,
15,50,57,
40,90,57,
45,75,57,
20,45,57,
35,30,57,
15,25,57,
0,0,58,
5,20,58,
40,30,58,
0,55,58,
5,30,58,
75,25,58,
0,15,58,
25,35,58,
10,85,58,
0,70,58,
30,15,58,
5,15,58,
15,20,58,
25,45,58,
45,60,58,
70,75,58,
10,80,58,
35,30,58,
5,25,58,
70,10,58,
90,0,58,
65,55,58,
10,90,58,
0,45,58,
80,5,58,
10,10,58,
5,85,58,
75,80,58,
50,45,58,
40,50,58,
80,10,58,
30,60,58,
70,45,58,
65,70,58,
80,35,58,
80,80,58,
55,40,58,
80,55,58,
60,40,58,
15,70,58,
70,25,58,
0,90,58,
70,50,58,
0,55,58,
25,25,58,
85,30,58,
90,50,58,
